materiau;dossier;insee;source;gid;lon;lat
;True;69382;Open Street Map;3098;4,8342886;45,7565302
;True;69382;Open Street Map;3099;4,8152076;45,744106
bois;True;69266;Open Street Map;3100;4,8905666;45,7595771
métal;False;69382;Open Street Map;3102;4,8353035;45,7617064
;True;69381;Open Street Map;3103;4,828733;45,7728866
;True;69386;Open Street Map;3104;4,8541064;45,7758411
bois;True;69383;Open Street Map;3105;4,8674422;45,7520895
;True;69386;Open Street Map;3106;4,8625614;45,763779
bois;False;69290;Open Street Map;3108;4,9472272;45,6892281
;True;69152;Open Street Map;3109;4,8105966;45,7008011
;True;69256;Open Street Map;3110;4,9323765;45,7672185
pierre;;69290;Open Street Map;3111;4,9554852;45,6978779
;;69273;Open Street Map;3112;4,9032725;45,6653278
bois;;69204;Open Street Map;3113;4,7876779;45,6914845
bois;True;69381;Open Street Map;3114;4,8192064;45,7719663
;False;69386;Open Street Map;3115;4,8409427;45,7648286
;True;69387;Open Street Map;3116;4,8225315;45,7245406
;True;69385;Open Street Map;3117;4,8209484;45,7593851
;True;69387;Open Street Map;3119;4,8261047;45,7215078
bois;True;69388;Open Street Map;3120;4,8668895;45,7390834
;True;69290;Open Street Map;3121;4,9356032;45,7058754
;True;69389;Open Street Map;3123;4,822603;45,7941278
;;69385;Open Street Map;3124;4,8206572;45,7594932
;;69081;Open Street Map;3125;4,7686317;45,782658
bois;True;69044;Open Street Map;3126;4,7392839;45,7820382
;;69389;Open Street Map;3127;4,8041324;45,7666135
bois;True;69266;Open Street Map;3128;4,8943746;45,7546586
;True;69149;Open Street Map;3130;4,8065199;45,720651
;True;69389;Open Street Map;3131;4,8243861;45,7957759
métal;False;69382;Open Street Map;3132;4,8346366;45,7620454
;True;69381;Open Street Map;3133;4,8322832;45,7718912
béton;True;69260;Open Street Map;3136;4,8142862;45,6464549
;False;69387;Open Street Map;3137;4,8564981;45,7441772
métal;True;69387;Open Street Map;3138;4,8437402;45,7447834
;;69266;Open Street Map;3139;4,8769449;45,7635327
;True;69202;Open Street Map;3140;4,7892639;45,7411842
;True;69382;Open Street Map;3141;4,8235367;45,7444525
béton;False;69266;Open Street Map;3142;4,8836542;45,7805086
;True;69034;Open Street Map;3143;4,8524569;45,8000599
bois;False;69275;Open Street Map;3144;4,9393706;45,771842
;True;69383;Open Street Map;3145;4,867687;45,7519028
;;69081;Open Street Map;3146;4,7775979;45,7746965
;True;69382;Open Street Map;3148;4,8144007;45,7420685
;;69290;Open Street Map;3149;4,9531535;45,6894257
bois;True;69290;Open Street Map;3151;4,9358028;45,6956552
;;69266;Open Street Map;3153;4,8768234;45,7635909
;True;69046;Open Street Map;3154;4,7926915;45,664698
;True;69385;Open Street Map;3155;4,8240049;45,7628448
bois;True;69389;Open Street Map;3156;4,8093166;45,7720679
;True;69387;Open Street Map;3157;4,8232125;45,7242226
;True;69382;Open Street Map;3158;4,8316493;45,7551376
bois;True;69388;Open Street Map;3159;4,8590577;45,7444133
bois;True;69384;Open Street Map;3160;4,8163525;45,7779609
bois;True;69387;Open Street Map;3161;4,8332884;45,7413587
;True;69034;Open Street Map;3162;4,8423864;45,7808071
béton;True;69260;Open Street Map;3163;4,8150996;45,6477365
;True;69387;Open Street Map;3164;4,8233857;45,7252366
;False;69387;Open Street Map;3165;4,824763;45,738403
;True;69244;Open Street Map;3167;4,7776936;45,7616992
bois;True;69149;Open Street Map;3168;4,7987388;45,7206849
;;69385;Open Street Map;3169;4,820879;45,7599458
bois;True;69383;Open Street Map;3170;4,8664389;45,7507059
;True;69387;Open Street Map;3172;4,8231452;45,7241835
;True;69034;Open Street Map;3175;4,8499544;45,8007389
;True;69266;Open Street Map;3176;4,8801123;45,766374
béton;False;69266;Open Street Map;3177;4,8837962;45,780521
bois;True;69142;Open Street Map;3178;4,8166034;45,7258797
;False;69383;Open Street Map;3179;4,8664927;45,751805
;True;69382;Open Street Map;3180;4,8316511;45,7549944
bois;True;69385;Open Street Map;3181;4,8152673;45,7563704
béton;False;69266;Open Street Map;3182;4,8839203;45,7809
;True;69381;Open Street Map;3183;4,8339453;45,7667995
;False;69386;Open Street Map;3184;4,8414718;45,7737859
;True;69386;Open Street Map;3185;4,854717;45,783122
;True;69387;Open Street Map;3186;4,8226972;45,7240975
;True;69389;Open Street Map;3188;4,8296171;45,7995218
;True;69387;Open Street Map;3189;4,8429907;45,751975
;True;69385;Open Street Map;3190;4,8159213;45,7552116
;True;69385;Open Street Map;3191;4,7853421;45,7590024
;True;69149;Open Street Map;3192;4,8078993;45,7070394
;True;69034;Open Street Map;3193;4,8434129;45,7973618
;True;69292;Open Street Map;3195;4,8685628;45,8160659
;True;69149;Open Street Map;3196;4,8066075;45,7140625
;False;69149;Open Street Map;3198;4,8108986;45,7210958
béton;True;69282;Open Street Map;3199;4,9981255;45,7615845
bois;True;69191;Open Street Map;3201;4,8153233;45,812877
;False;69387;Open Street Map;3202;4,8251353;45,7387422
pierre;False;69381;Open Street Map;3203;4,8328283;45,7661456
;;69081;Open Street Map;3204;4,7625286;45,7739278
pierre,métal;False;69382;Open Street Map;3206;4,8369083;45,7618487
;;69081;Open Street Map;3207;4,7804126;45,7914068
;True;69385;Open Street Map;3209;4,7913434;45,7597167
;True;69259;Open Street Map;3210;4,9008049;45,7131207
;True;69034;Open Street Map;3211;4,8439935;45,7977567
;True;69388;Open Street Map;3213;4,867341;45,7304136
;True;69387;Open Street Map;3214;4,8232677;45,7242564
béton;False;69266;Open Street Map;3216;4,8832869;45,7808219
;;69385;Open Street Map;3217;4,8102713;45,7538989
bois;True;69149;Open Street Map;3219;4,8051969;45,7109105
;;69204;Open Street Map;3220;4,8044077;45,6945996
;True;69383;Open Street Map;3221;4,8687056;45,7584912
bois;True;69290;Open Street Map;3222;4,9357993;45,6956278
;;69388;Open Street Map;3224;4,8545177;45,7376602
;True;69387;Open Street Map;3225;4,8531843;45,7494306
;True;69034;Open Street Map;3226;4,8488184;45,7944831
;True;69385;Open Street Map;3227;4,8019005;45,7571177
;False;69387;Open Street Map;3228;4,8471904;45,7451165
;True;69382;Open Street Map;3229;4,8150029;45,7437828
;True;69387;Open Street Map;3230;4,8424446;45,7454959
bois;True;69149;Open Street Map;3231;4,8068304;45,7064851
;True;69383;Open Street Map;3232;4,8518032;45,7573867
bois;True;69389;Open Street Map;3233;4,8050933;45,7737752
;True;69385;Open Street Map;3234;4,8215297;45,7632804
métal;False;69382;Open Street Map;3236;4,8350729;45,7632784
;True;69387;Open Street Map;3237;4,8420941;45,7462579
;True;69384;Open Street Map;3238;4,8401388;45,7795222
;True;69386;Open Street Map;3239;4,8510071;45,776893
bois;;69204;Open Street Map;3240;4,7870417;45,6916893
;True;69266;Open Street Map;3241;4,8794524;45,7663142
bois;True;69266;Open Street Map;3242;4,8701963;45,7709576
;True;69387;Open Street Map;3243;4,822876;45,7204313
;True;69385;Open Street Map;3245;4,8227326;45,762877
;True;69384;Open Street Map;3247;4,8315019;45,7812608
;True;69290;Open Street Map;3249;4,9424542;45,6970481
bois,métal;True;69384;Open Street Map;3250;4,8354395;45,7795226
bois;True;69389;Open Street Map;3252;4,8267299;45,8008291
;True;69389;Open Street Map;3253;4,8300841;45,7988411
pierre;False;69290;Open Street Map;3254;4,9351928;45,6952113
;False;69381;Open Street Map;3255;4,822663;45,7681873
;True;69381;Open Street Map;3256;4,8338978;45,7669586
bois;True;69100;Open Street Map;3257;4,8320244;45,6897532
;;69266;Open Street Map;3258;4,8771676;45,7684699
;True;69387;Open Street Map;3259;4,8220051;45,7225059
;;69081;Open Street Map;3260;4,7775333;45,7745608
;True;69382;Open Street Map;3261;4,819599;45,736705
;True;69034;Open Street Map;3262;4,8433382;45,7974226
;False;69386;Open Street Map;3263;4,8405531;45,7692415
;True;69385;Open Street Map;3264;4,8017529;45,7570844
;False;69386;Open Street Map;3265;4,8406456;45,7704174
;True;69383;Open Street Map;3266;4,8775522;45,7484495
;True;69034;Open Street Map;3267;4,8527138;45,8002048
métal;True;69383;Open Street Map;3268;4,8639228;45,7596594
;;69034;Open Street Map;3270;4,8574165;45,7896133
;True;69384;Open Street Map;3271;4,8175085;45,7748412
;False;69386;Open Street Map;3272;4,8407301;45,7674673
béton;True;69266;Open Street Map;3273;4,8957313;45,7563317
bois;True;69207;Open Street Map;3274;4,8093265;45,8763573
bois;True;69383;Open Street Map;3275;4,8664797;45,7507015
bois;False;69276;Open Street Map;3276;4,8726142;45,6655888
;True;69387;Open Street Map;3277;4,8375265;45,7372266
bois;True;69259;Open Street Map;3280;4,8983056;45,7196351
bois;True;69149;Open Street Map;3281;4,8067404;45,7139662
béton;False;69266;Open Street Map;3282;4,8834134;45,7803094
;False;69389;Open Street Map;3283;4,8037659;45,7792567
bois;True;69271;Open Street Map;3284;4,9559399;45,7472503
bois;True;69149;Open Street Map;3285;4,8061815;45,7123719
;True;69266;Open Street Map;3286;4,8751301;45,779262
;True;69384;Open Street Map;3287;4,8339519;45,7746501
;False;69387;Open Street Map;3288;4,8288564;45,7431391
;True;69290;Open Street Map;3290;4,9511413;45,6888927
;True;69384;Open Street Map;3291;4,8312838;45,7818544
bois;True;69389;Open Street Map;3292;4,8050643;45,7737018
;True;69290;Open Street Map;3293;4,8990112;45,7050751
;True;69244;Open Street Map;3294;4,7815134;45,7612017
béton;True;69383;Open Street Map;3295;4,8589458;45,7618924
;True;69292;Open Street Map;3296;4,8682979;45,8267368
bois;True;69382;Open Street Map;3297;4,8205363;45,7491892
bois;False;69149;Open Street Map;3298;4,8156416;45,7157889
;;69286;Open Street Map;3299;4,9110093;45,8338478
béton;False;69266;Open Street Map;3300;4,8776908;45,7590024
bois;True;69383;Open Street Map;3301;4,8416139;45,7608177
;True;69385;Open Street Map;3302;4,7902661;45,760302
bois;False;69149;Open Street Map;3303;4,8153532;45,716309
métal;False;69384;Open Street Map;3304;4,8103705;45,7799982
;True;69034;Open Street Map;3306;4,8487305;45,7908625
;True;69386;Open Street Map;3307;4,8472767;45,7645105
pierre;;69046;Open Street Map;3308;4,7849476;45,6421848
;True;69034;Open Street Map;3309;4,8550304;45,8028037
bois;True;69389;Open Street Map;3310;4,8092611;45,7908938
;False;69149;Open Street Map;3311;4,8026652;45,7131179
;True;69387;Open Street Map;3313;4,8231602;45,7358359
;True;69381;Open Street Map;3314;4,8199863;45,7682101
;True;69387;Open Street Map;3317;4,8246961;45,7236304
;False;69382;Open Street Map;3318;4,8338246;45,7606123
;True;69387;Open Street Map;3319;4,8228667;45,723974
;True;69266;Open Street Map;3320;4,8800425;45,7658501
;True;69384;Open Street Map;3321;4,8196807;45,7776952
;True;69387;Open Street Map;3322;4,8234069;45,7252628
;;69068;Open Street Map;3323;4,8267411;45,8442045
bois;True;69290;Open Street Map;3324;4,9584106;45,6936445
;True;69385;Open Street Map;3325;4,7906937;45,7599007
bois;True;69244;Open Street Map;3326;4,7863009;45,7645912
;;69081;Open Street Map;3327;4,7825458;45,7908143
;;69202;Open Street Map;3329;4,7818141;45,7319564
;;69385;Open Street Map;3330;4,797686;45,7594498
;True;69387;Open Street Map;3331;4,8261486;45,7366082
béton;False;69266;Open Street Map;3332;4,8832258;45,7808295
bois;True;69383;Open Street Map;3333;4,873558;45,7499753
bois;True;69259;Open Street Map;3334;4,898217;45,7191154
;;69259;Open Street Map;3335;4,8849786;45,7125068
bois;True;69296;Open Street Map;3336;4,8411968;45,6394116
;False;69386;Open Street Map;3337;4,8407355;45,7674308
;False;69386;Open Street Map;3338;4,8413189;45,7735567
bois;True;69382;Open Street Map;3339;4,8191257;45,7481897
bois;True;69149;Open Street Map;3340;4,802386;45,7231781
béton;False;69266;Open Street Map;3341;4,8836314;45,7804974
;False;69387;Open Street Map;3342;4,8427942;45,7520265
;False;69387;Open Street Map;3343;4,8248413;45,7383959
;True;69266;Open Street Map;3344;4,8750892;45,7792157
;True;69387;Open Street Map;3345;4,8233046;45,7243212
bois;True;69081;Open Street Map;3348;4,7854806;45,7746154
;True;69387;Open Street Map;3349;4,8234188;45,7243474
;True;69290;Open Street Map;3350;4,9812417;45,6965194
bois;True;69149;Open Street Map;3351;4,8052029;45,7110856
bois;True;69381;Open Street Map;3352;4,8256457;45,7694069
;True;69382;Open Street Map;3353;4,8142001;45,7413228
;;69117;Open Street Map;3354;4,7441324;45,8441601
;True;69387;Open Street Map;3355;4,8420174;45,746131
;;69388;Open Street Map;3356;4,8830815;45,7323511
;True;69387;Open Street Map;3357;4,822365;45,7206305
;True;69292;Open Street Map;3358;4,8689127;45,8198524
pierre;False;69387;Open Street Map;3359;4,8482417;45,7507793
;True;69202;Open Street Map;3363;4,8014023;45,734661
;True;69383;Open Street Map;3366;4,8667596;45,7519474
bois;True;69149;Open Street Map;3367;4,8068509;45,7195958
;True;69034;Open Street Map;3368;4,8490786;45,7945434
pierre;False;69381;Open Street Map;3370;4,8327894;45,7661451
béton;False;69266;Open Street Map;3371;4,8839384;45,7806619
métal;True;69383;Open Street Map;3372;4,8819906;45,7527104
;True;69383;Open Street Map;3373;4,8667107;45,7518612
;True;69387;Open Street Map;3374;4,8498526;45,7480724
;True;69385;Open Street Map;3375;4,8160763;45,760105
;;69279;Open Street Map;3377;5,0378417;45,7962762
bois;True;69385;Open Street Map;3378;4,7986834;45,7619344
bois;True;69149;Open Street Map;3379;4,8067581;45,7197482
;True;69029;Open Street Map;3380;4,8947082;45,7258451
métal;True;69387;Open Street Map;3381;4,8438777;45,7447931
;True;69387;Open Street Map;3382;4,8215761;45,7249897
béton;False;69290;Open Street Map;3384;4,9426992;45,6919986
béton;True;69260;Open Street Map;3386;4,8151499;45,6472795
béton;False;69387;Open Street Map;3387;4,8487962;45,7513538
;True;69386;Open Street Map;3389;4,8516492;45,774647
;False;69034;Open Street Map;3391;4,8279778;45,793399
;True;69382;Open Street Map;3392;4,8339122;45,7566352
;True;69384;Open Street Map;3393;4,8382919;45,7754821
bois;True;69290;Open Street Map;3394;4,9333357;45,7042643
bois;True;69388;Open Street Map;3395;4,8677819;45,7401635
bois;True;69388;Open Street Map;3396;4,8589336;45,7444872
;True;69034;Open Street Map;3397;4,8434476;45,7974537
bois;True;69266;Open Street Map;3399;4,8701963;45,7709445
bois;;69072;Open Street Map;3401;4,7540225;45,8060677
;True;69266;Open Street Map;3402;4,8634495;45,7721517
métal;False;69382;Open Street Map;3403;4,8342976;45,7616978
;True;69266;Open Street Map;3406;4,8623987;45,7754565
;True;69387;Open Street Map;3407;4,8217099;45,7235617
bois;True;69383;Open Street Map;3408;4,8664409;45,75047
bois,métal;True;69384;Open Street Map;3409;4,8351381;45,7796453
;True;69381;Open Street Map;3410;4,8379128;45,7733105
;True;69383;Open Street Map;3412;4,8876055;45,7492527
bois;True;69204;Open Street Map;3413;4,7859504;45,6916444
bois;True;69266;Open Street Map;3415;4,9021056;45,7678739
;False;69207;Open Street Map;3417;4,8032564;45,8840131
;;69385;Open Street Map;3418;4,789413;45,7470637
;True;69382;Open Street Map;3421;4,814516;45,7421545
;True;69387;Open Street Map;3422;4,8225224;45,7242508
;True;69091;Open Street Map;3423;4,7710448;45,6006989
béton;False;69266;Open Street Map;3424;4,878177;45,7588891
bois,métal;True;69384;Open Street Map;3425;4,8356896;45,7794778
métal;True;69259;Open Street Map;3427;4,8853439;45,7095739
pierre;False;69290;Open Street Map;3428;4,9425293;45,6992611
métal;True;69259;Open Street Map;3429;4,8836513;45,6979655
bois;True;69383;Open Street Map;3430;4,8482201;45,7582272
;True;69385;Open Street Map;3431;4,822644;45,7628843
pierre;;69290;Open Street Map;3432;4,9552639;45,6937522
;;69389;Open Street Map;3433;4,7949703;45,7840848
;True;69383;Open Street Map;3434;4,8814969;45,7519576
;True;69387;Open Street Map;3435;4,8421785;45,7460951
;True;69244;Open Street Map;3436;4,7777213;45,7616994
bois;True;69389;Open Street Map;3437;4,8317925;45,7972065
;True;69387;Open Street Map;3440;4,8248071;45,7231913
;True;69388;Open Street Map;3441;4,8711313;45,7446583
;True;69386;Open Street Map;3442;4,8541261;45,7762113
;False;69382;Open Street Map;3444;4,8337676;45,7603314
;True;69382;Open Street Map;3445;4,817358;45,7462191
;;69153;Open Street Map;3446;4,7860765;45,8556619
;True;69381;Open Street Map;3447;4,8337095;45,766848
bois;True;69149;Open Street Map;3449;4,7986272;45,7221266
;;69127;Open Street Map;3450;4,7217633;45,7864362
;False;69149;Open Street Map;3451;4,8108979;45,7210049
;True;69088;Open Street Map;3453;4,8552218;45,8318963
bois;True;69266;Open Street Map;3454;4,8605954;45,7737332
;True;69385;Open Street Map;3455;4,8240594;45,7588187
bois;True;69290;Open Street Map;3456;4,9585201;45,6936565
;False;69387;Open Street Map;3457;4,854081;45,7468298
;True;69149;Open Street Map;3459;4,8075325;45,7196985
métal;True;69290;Open Street Map;3460;4,9329505;45,7048203
;True;69389;Open Street Map;3462;4,8265785;45,8010192
;False;69381;Open Street Map;3464;4,8229608;45,7682122
métal,pierre;False;69382;Open Street Map;3465;4,8379005;45,7633502
;;69290;Open Street Map;3466;4,9512921;45,6963662
;True;69382;Open Street Map;3468;4,8340654;45,7565925
;True;69384;Open Street Map;3470;4,830795;45,7773785
;True;69389;Open Street Map;3472;4,8040661;45,7793526
;True;69387;Open Street Map;3473;4,8500843;45,7484709
;True;69290;Open Street Map;3476;4,9543666;45,6942619
bois;True;69127;Open Street Map;3479;4,7275104;45,7856281
bois;True;69290;Open Street Map;3480;4,9639684;45,6931449
béton;True;69382;Open Street Map;3482;4,8374934;45,7583378
bois;True;69290;Open Street Map;3483;4,9333153;45,7041437
;True;69081;Open Street Map;3484;4,7732966;45,7749381
;True;69382;Open Street Map;3485;4,8354533;45,7605048
bois;True;69149;Open Street Map;3486;4,8050118;45,715505
;False;69387;Open Street Map;3487;4,8531224;45,7469747
bois;True;69290;Open Street Map;3488;4,9678062;45,6934693
;True;69383;Open Street Map;3489;4,887639;45,7492205
bois;;69384;Open Street Map;3490;4,8193573;45,7819227
béton;False;69149;Open Street Map;3491;4,8052572;45,7133751
;True;69381;Open Street Map;3492;4,8291005;45,7728945
;True;69127;Open Street Map;3493;4,7276216;45,78653
bois;True;69266;Open Street Map;3494;4,8811853;45,7616757
béton;True;69388;Open Street Map;3495;4,8500884;45,7309883
;True;69385;Open Street Map;3496;4,7909492;45,7598216
;True;69386;Open Street Map;3497;4,8563341;45,7809192
